ZIP_CODE,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY
180006,16.9172,77.9278,Srinagar HQ,JAMMU & KASHMIR,INDIA
194302,16.9762,77.9868,Srinagar HQ,JAMMU & KASHMIR,INDIA
172028,16.7492,77.7598,Shimla HQ,HIMACHAL PRADESH,INDIA
176066,16.5192,77.5298,Shimla HQ,HIMACHAL PRADESH,INDIA
174310,16.6432,77.6538,Shimla HQ,HIMACHAL PRADESH,INDIA
175006,16.6922,77.7028,Shimla HQ,HIMACHAL PRADESH,INDIA
171002,16.7962,77.8068,Shimla HQ,HIMACHAL PRADESH,INDIA
176213,16.5752,77.5858,Shimla HQ,HIMACHAL PRADESH,INDIA
176055,16.4972,77.5078,Shimla HQ,HIMACHAL PRADESH,INDIA
175029,16.6802,77.6908,Shimla HQ,HIMACHAL PRADESH,INDIA
171208,16.7892,77.7998,Shimla HQ,HIMACHAL PRADESH,INDIA
173205,16.8092,77.8198,Shimla HQ,HIMACHAL PRADESH,INDIA
173214,16.8422,77.8528,Shimla HQ,HIMACHAL PRADESH,INDIA
181224,16.9342,77.9448,Srinagar HQ,JAMMU & KASHMIR,INDIA
176025,16.4982,77.5088,Shimla HQ,HIMACHAL PRADESH,INDIA
176206,16.5502,77.5608,Shimla HQ,HIMACHAL PRADESH,INDIA
177203,16.8512,77.8618,Shimla HQ,HIMACHAL PRADESH,INDIA
171008,16.7982,77.8088,Shimla HQ,HIMACHAL PRADESH,INDIA
193101,16.8952,77.9058,Srinagar HQ,JAMMU & KASHMIR,INDIA
177111,16.5042,77.5148,Shimla HQ,HIMACHAL PRADESH,INDIA
174013,16.6082,77.6188,Shimla HQ,HIMACHAL PRADESH,INDIA
171221,16.7952,77.8058,Shimla HQ,HIMACHAL PRADESH,INDIA
171213,16.7782,77.7888,Shimla HQ,HIMACHAL PRADESH,INDIA
834002,17.2922,78.3028,Ranchi,JHARKHAND,INDIA
825319,17.2052,78.2158,Ranchi,JHARKHAND,INDIA
829129,17.2482,78.2588,Ranchi,JHARKHAND,INDIA
828114,17.1402,78.1508,Ranchi,JHARKHAND,INDIA
828304,17.1452,78.1558,Ranchi,JHARKHAND,INDIA
815311,17.1622,78.1728,Ranchi,JHARKHAND,INDIA
827006,17.1572,78.1678,Ranchi,JHARKHAND,INDIA
814150,17.3982,78.4088,Ranchi,JHARKHAND,INDIA
828104,17.1252,78.1358,Ranchi,JHARKHAND,INDIA
829133,17.2502,78.2608,Ranchi,JHARKHAND,INDIA
828201,17.0962,78.1068,Ranchi,JHARKHAND,INDIA
814145,17.3482,78.3588,Ranchi,JHARKHAND,INDIA
190017,17.0232,78.0338,Srinagar HQ,JAMMU & KASHMIR,INDIA
826001,17.1302,78.1408,Ranchi,JHARKHAND,INDIA
829207,17.2842,78.2948,Ranchi,JHARKHAND,INDIA
816103,17.3832,78.3938,Ranchi,JHARKHAND,INDIA
816116,17.3842,78.3948,Ranchi,JHARKHAND,INDIA
190025,17.0562,78.0668,Srinagar HQ,JAMMU & KASHMIR,INDIA
829111,17.1902,78.2008,Ranchi,JHARKHAND,INDIA
825405,17.2142,78.2248,Ranchi,JHARKHAND,INDIA
835103,17.3002,78.3108,Ranchi,JHARKHAND,INDIA
833212,17.4402,78.4508,Ranchi,JHARKHAND,INDIA
560300,17.4722,78.4828,Bangalore HQ,KARNATAKA,INDIA
829101,17.1982,78.2088,Ranchi,JHARKHAND,INDIA
829119,17.2402,78.2508,Ranchi,JHARKHAND,INDIA
832104,17.4182,78.4288,Ranchi,JHARKHAND,INDIA
190010,17.0452,78.0558,Srinagar HQ,JAMMU & KASHMIR,INDIA
826003,17.1342,78.1448,Ranchi,JHARKHAND,INDIA
822114,17.2552,78.2658,Ranchi,JHARKHAND,INDIA
828122,17.1532,78.1638,Ranchi,JHARKHAND,INDIA
814151,17.3872,78.3978,Ranchi,JHARKHAND,INDIA
177104,16.4942,77.5048,Shimla HQ,HIMACHAL PRADESH,INDIA
176501,16.4842,77.4948,Shimla HQ,HIMACHAL PRADESH,INDIA
175009,16.6572,77.6678,Shimla HQ,HIMACHAL PRADESH,INDIA
171010,16.8042,77.8148,Shimla HQ,HIMACHAL PRADESH,INDIA
175014,16.7092,77.7198,Shimla HQ,HIMACHAL PRADESH,INDIA
175133,16.7202,77.7308,Shimla HQ,HIMACHAL PRADESH,INDIA
175126,16.7232,77.7338,Shimla HQ,HIMACHAL PRADESH,INDIA
180002,16.9112,77.9218,Srinagar HQ,JAMMU & KASHMIR,INDIA
175038,16.6712,77.6818,Shimla HQ,HIMACHAL PRADESH,INDIA
172025,16.7472,77.7578,Shimla HQ,HIMACHAL PRADESH,INDIA
172113,16.7512,77.7618,Shimla HQ,HIMACHAL PRADESH,INDIA
180015,16.9402,77.9508,Srinagar HQ,JAMMU & KASHMIR,INDIA
175048,16.7032,77.7138,Shimla HQ,HIMACHAL PRADESH,INDIA
176094,16.5282,77.5388,Shimla HQ,HIMACHAL PRADESH,INDIA
177028,16.5952,77.6058,Shimla HQ,HIMACHAL PRADESH,INDIA
177401,16.6382,77.6488,Shimla HQ,HIMACHAL PRADESH,INDIA
173201,16.8382,77.8488,Shimla HQ,HIMACHAL PRADESH,INDIA
180017,16.9102,77.9208,Srinagar HQ,JAMMU & KASHMIR,INDIA
176059,16.5272,77.5378,Shimla HQ,HIMACHAL PRADESH,INDIA
175003,16.6962,77.7068,Shimla HQ,HIMACHAL PRADESH,INDIA
172029,16.7602,77.7708,Shimla HQ,HIMACHAL PRADESH,INDIA
177207,16.8782,77.8888,Shimla HQ,HIMACHAL PRADESH,INDIA
193504,16.8902,77.9008,Srinagar HQ,JAMMU & KASHMIR,INDIA
184205,16.9142,77.9248,Srinagar HQ,JAMMU & KASHMIR,INDIA
175131,16.7002,77.7108,Shimla HQ,HIMACHAL PRADESH,INDIA
176304,16.4782,77.4888,Shimla HQ,HIMACHAL PRADESH,INDIA
175039,16.7172,77.7278,Shimla HQ,HIMACHAL PRADESH,INDIA
175046,16.7222,77.7328,Shimla HQ,HIMACHAL PRADESH,INDIA
173204,16.8412,77.8518,Shimla HQ,HIMACHAL PRADESH,INDIA
181131,16.9072,77.9178,Srinagar HQ,JAMMU & KASHMIR,INDIA
176061,16.5452,77.5558,Shimla HQ,HIMACHAL PRADESH,INDIA
175032,16.6542,77.6648,Shimla HQ,HIMACHAL PRADESH,INDIA
194106,16.9672,77.9778,Srinagar HQ,JAMMU & KASHMIR,INDIA
177023,16.6062,77.6168,Shimla HQ,HIMACHAL PRADESH,INDIA
172104,16.7432,77.7538,Shimla HQ,HIMACHAL PRADESH,INDIA
174302,16.8602,77.8708,Shimla HQ,HIMACHAL PRADESH,INDIA
175001,16.6562,77.6668,Shimla HQ,HIMACHAL PRADESH,INDIA
172103,16.7612,77.7718,Shimla HQ,HIMACHAL PRADESH,INDIA
171007,16.7732,77.7838,Shimla HQ,HIMACHAL PRADESH,INDIA
194403,16.9782,77.9888,Srinagar HQ,JAMMU & KASHMIR,INDIA
833202,17.4152,78.4258,Ranchi,JHARKHAND,INDIA
560063,17.4632,78.4738,Bangalore HQ,KARNATAKA,INDIA
835207,17.3352,78.3458,Ranchi,JHARKHAND,INDIA
182320,17.0912,78.1018,Srinagar HQ,JAMMU & KASHMIR,INDIA
835214,17.3272,78.3378,Ranchi,JHARKHAND,INDIA
831015,17.4422,78.4528,Ranchi,JHARKHAND,INDIA
828132,17.1502,78.1608,Ranchi,JHARKHAND,INDIA
822133,17.2692,78.2798,Ranchi,JHARKHAND,INDIA
835223,17.3082,78.3188,Ranchi,JHARKHAND,INDIA
825318,17.2342,78.2448,Ranchi,JHARKHAND,INDIA
182122,17.0652,78.0758,Srinagar HQ,JAMMU & KASHMIR,INDIA
182203,17.0762,78.0868,Srinagar HQ,JAMMU & KASHMIR,INDIA
828125,17.1362,78.1468,Ranchi,JHARKHAND,INDIA
825301,17.2122,78.2228,Ranchi,JHARKHAND,INDIA
825404,17.2272,78.2378,Ranchi,JHARKHAND,INDIA
835302,17.3052,78.3158,Ranchi,JHARKHAND,INDIA
829205,17.2802,78.2908,Ranchi,JHARKHAND,INDIA
827302,17.1062,78.1168,Ranchi,JHARKHAND,INDIA
835210,17.3012,78.3118,Ranchi,JHARKHAND,INDIA
828128,17.1602,78.1708,Ranchi,JHARKHAND,INDIA
835229,17.3132,78.3238,Ranchi,JHARKHAND,INDIA
185102,16.9822,77.9928,Srinagar HQ,JAMMU & KASHMIR,INDIA
192302,17.0022,78.0128,Srinagar HQ,JAMMU & KASHMIR,INDIA
825315,17.2332,78.2438,Ranchi,JHARKHAND,INDIA
822112,17.2592,78.2698,Ranchi,JHARKHAND,INDIA
173213,16.8242,77.8348,Shimla HQ,HIMACHAL PRADESH,INDIA
176083,16.5292,77.5398,Shimla HQ,HIMACHAL PRADESH,INDIA
174002,16.6122,77.6228,Shimla HQ,HIMACHAL PRADESH,INDIA
176048,16.5882,77.5988,Shimla HQ,HIMACHAL PRADESH,INDIA
175023,16.7122,77.7228,Shimla HQ,HIMACHAL PRADESH,INDIA
181132,16.9202,77.9308,Srinagar HQ,JAMMU & KASHMIR,INDIA
176001,16.5102,77.5208,Shimla HQ,HIMACHAL PRADESH,INDIA
184206,16.9212,77.9318,Srinagar HQ,JAMMU & KASHMIR,INDIA
175011,16.6672,77.6778,Shimla HQ,HIMACHAL PRADESH,INDIA
180010,16.9472,77.9578,Srinagar HQ,JAMMU & KASHMIR,INDIA
180007,16.9552,77.9658,Srinagar HQ,JAMMU & KASHMIR,INDIA
176225,16.5362,77.5468,Shimla HQ,HIMACHAL PRADESH,INDIA
176601,16.8642,77.8748,Shimla HQ,HIMACHAL PRADESH,INDIA
181145,16.9582,77.9688,Srinagar HQ,JAMMU & KASHMIR,INDIA
175042,16.6892,77.6998,Shimla HQ,HIMACHAL PRADESH,INDIA
177220,16.8632,77.8738,Shimla HQ,HIMACHAL PRADESH,INDIA
181152,16.9332,77.9438,Srinagar HQ,JAMMU & KASHMIR,INDIA
176051,16.4952,77.5058,Shimla HQ,HIMACHAL PRADESH,INDIA
176203,16.5612,77.5718,Shimla HQ,HIMACHAL PRADESH,INDIA
176305,16.4772,77.4878,Shimla HQ,HIMACHAL PRADESH,INDIA
171012,16.7882,77.7988,Shimla HQ,HIMACHAL PRADESH,INDIA
176402,16.5552,77.5658,Shimla HQ,HIMACHAL PRADESH,INDIA
175028,16.6632,77.6738,Shimla HQ,HIMACHAL PRADESH,INDIA
172115,16.7352,77.7458,Shimla HQ,HIMACHAL PRADESH,INDIA
172118,16.7382,77.7488,Shimla HQ,HIMACHAL PRADESH,INDIA
174314,16.8522,77.8628,Shimla HQ,HIMACHAL PRADESH,INDIA
176041,16.5802,77.5908,Shimla HQ,HIMACHAL PRADESH,INDIA
176045,16.6252,77.6358,Shimla HQ,HIMACHAL PRADESH,INDIA
171301,16.7852,77.7958,Shimla HQ,HIMACHAL PRADESH,INDIA
173233,16.8112,77.8218,Shimla HQ,HIMACHAL PRADESH,INDIA
174319,16.8762,77.8868,Shimla HQ,HIMACHAL PRADESH,INDIA
193103,16.9042,77.9148,Srinagar HQ,JAMMU & KASHMIR,INDIA
181143,16.9522,77.9628,Srinagar HQ,JAMMU & KASHMIR,INDIA
174303,16.8612,77.8718,Shimla HQ,HIMACHAL PRADESH,INDIA
192122,17.0082,78.0188,Srinagar HQ,JAMMU & KASHMIR,INDIA
815302,17.1702,78.1808,Ranchi,JHARKHAND,INDIA
825320,17.1712,78.1818,Ranchi,JHARKHAND,INDIA
833105,17.4132,78.4238,Ranchi,JHARKHAND,INDIA
829144,17.1662,78.1768,Ranchi,JHARKHAND,INDIA
815354,17.3912,78.4018,Ranchi,JHARKHAND,INDIA
831017,17.4312,78.4418,Ranchi,JHARKHAND,INDIA
833103,17.4292,78.4398,Ranchi,JHARKHAND,INDIA
828404,17.1892,78.1998,Ranchi,JHARKHAND,INDIA
822122,17.2582,78.2688,Ranchi,JHARKHAND,INDIA
829210,17.2832,78.2938,Ranchi,JHARKHAND,INDIA
835217,17.3292,78.3398,Ranchi,JHARKHAND,INDIA
834001,17.3322,78.3428,Ranchi,JHARKHAND,INDIA
190023,17.0492,78.0598,Srinagar HQ,JAMMU & KASHMIR,INDIA
182125,17.0872,78.0978,Srinagar HQ,JAMMU & KASHMIR,INDIA
828121,17.1182,78.1288,Ranchi,JHARKHAND,INDIA
822117,17.2872,78.2978,Ranchi,JHARKHAND,INDIA
829117,17.2242,78.2348,Ranchi,JHARKHAND,INDIA
829126,17.2512,78.2618,Ranchi,JHARKHAND,INDIA
831016,17.4592,78.4698,Ranchi,JHARKHAND,INDIA
814144,17.3732,78.3838,Ranchi,JHARKHAND,INDIA
814115,17.3952,78.4058,Ranchi,JHARKHAND,INDIA
815313,17.1812,78.1918,Ranchi,JHARKHAND,INDIA
835208,17.3032,78.3138,Ranchi,JHARKHAND,INDIA
831003,17.4432,78.4538,Ranchi,JHARKHAND,INDIA
192121,17.0412,78.0518,Srinagar HQ,JAMMU & KASHMIR,INDIA
828303,17.1232,78.1338,Ranchi,JHARKHAND,INDIA
825323,17.2182,78.2288,Ranchi,JHARKHAND,INDIA
835324,17.3042,78.3148,Ranchi,JHARKHAND,INDIA
182222,17.0822,78.0928,Srinagar HQ,JAMMU & KASHMIR,INDIA
828105,17.1582,78.1688,Ranchi,JHARKHAND,INDIA
828204,17.1172,78.1278,Ranchi,JHARKHAND,INDIA
814146,17.3462,78.3568,Ranchi,JHARKHAND,INDIA
816105,17.3902,78.4008,Ranchi,JHARKHAND,INDIA
831009,17.4052,78.4158,Ranchi,JHARKHAND,INDIA
192401,17.0282,78.0388,Srinagar HQ,JAMMU & KASHMIR,INDIA
829143,17.2062,78.2168,Ranchi,JHARKHAND,INDIA
825132,17.2112,78.2218,Ranchi,JHARKHAND,INDIA
835203,17.2962,78.3068,Ranchi,JHARKHAND,INDIA
182204,17.0692,78.0798,Srinagar HQ,JAMMU & KASHMIR,INDIA
822126,17.2682,78.2788,Ranchi,JHARKHAND,INDIA
816102,17.3682,78.3788,Ranchi,JHARKHAND,INDIA
814147,17.3782,78.3888,Ranchi,JHARKHAND,INDIA
177034,16.4812,77.4918,Shimla HQ,HIMACHAL PRADESH,INDIA
175050,16.6992,77.7098,Shimla HQ,HIMACHAL PRADESH,INDIA
176056,16.5122,77.5228,Shimla HQ,HIMACHAL PRADESH,INDIA
176218,16.5762,77.5868,Shimla HQ,HIMACHAL PRADESH,INDIA
174004,16.6222,77.6328,Shimla HQ,HIMACHAL PRADESH,INDIA
184104,16.9392,77.9498,Srinagar HQ,JAMMU & KASHMIR,INDIA
180009,16.9632,77.9738,Srinagar HQ,JAMMU & KASHMIR,INDIA
176047,16.4892,77.4998,Shimla HQ,HIMACHAL PRADESH,INDIA
172031,16.7362,77.7468,Shimla HQ,HIMACHAL PRADESH,INDIA
181202,16.9182,77.9288,Srinagar HQ,JAMMU & KASHMIR,INDIA
184151,16.9092,77.9198,Srinagar HQ,JAMMU & KASHMIR,INDIA
181206,16.9322,77.9428,Srinagar HQ,JAMMU & KASHMIR,INDIA
176054,16.4852,77.4958,Shimla HQ,HIMACHAL PRADESH,INDIA
176219,16.5492,77.5598,Shimla HQ,HIMACHAL PRADESH,INDIA
177027,16.6472,77.6578,Shimla HQ,HIMACHAL PRADESH,INDIA
184204,16.9162,77.9268,Srinagar HQ,JAMMU & KASHMIR,INDIA
177601,16.5862,77.5968,Shimla HQ,HIMACHAL PRADESH,INDIA
172023,16.7562,77.7668,Shimla HQ,HIMACHAL PRADESH,INDIA
176211,16.5712,77.5818,Shimla HQ,HIMACHAL PRADESH,INDIA
175102,16.6942,77.7048,Shimla HQ,HIMACHAL PRADESH,INDIA
175004,16.6952,77.7058,Shimla HQ,HIMACHAL PRADESH,INDIA
177211,16.8742,77.8848,Shimla HQ,HIMACHAL PRADESH,INDIA
181205,16.9602,77.9708,Srinagar HQ,JAMMU & KASHMIR,INDIA
175143,16.7182,77.7288,Shimla HQ,HIMACHAL PRADESH,INDIA
174102,16.8152,77.8258,Shimla HQ,HIMACHAL PRADESH,INDIA
181121,16.9052,77.9158,Srinagar HQ,JAMMU & KASHMIR,INDIA
176038,16.5142,77.5248,Shimla HQ,HIMACHAL PRADESH,INDIA
174031,16.5972,77.6078,Shimla HQ,HIMACHAL PRADESH,INDIA
193503,16.8852,77.8958,Srinagar HQ,JAMMU & KASHMIR,INDIA
191131,17.0402,78.0508,Srinagar HQ,JAMMU & KASHMIR,INDIA
828109,17.1092,78.1198,Ranchi,JHARKHAND,INDIA
829114,17.1852,78.1958,Ranchi,JHARKHAND,INDIA
822120,17.2752,78.2858,Ranchi,JHARKHAND,INDIA
185201,16.9942,78.0048,Srinagar HQ,JAMMU & KASHMIR,INDIA
828110,17.1072,78.1178,Ranchi,JHARKHAND,INDIA
825101,17.2192,78.2298,Ranchi,JHARKHAND,INDIA
829301,17.1012,78.1118,Ranchi,JHARKHAND,INDIA
825316,17.2412,78.2518,Ranchi,JHARKHAND,INDIA
827013,17.0952,78.1058,Ranchi,JHARKHAND,INDIA
834008,17.2902,78.3008,Ranchi,JHARKHAND,INDIA
814154,17.3582,78.3688,Ranchi,JHARKHAND,INDIA
822121,17.2562,78.2668,Ranchi,JHARKHAND,INDIA
815351,17.3622,78.3728,Ranchi,JHARKHAND,INDIA
185212,16.9842,77.9948,Srinagar HQ,JAMMU & KASHMIR,INDIA
192232,17.0152,78.0258,Srinagar HQ,JAMMU & KASHMIR,INDIA
190002,17.0362,78.0468,Srinagar HQ,JAMMU & KASHMIR,INDIA
814102,17.3472,78.3578,Ranchi,JHARKHAND,INDIA
814103,17.3522,78.3628,Ranchi,JHARKHAND,INDIA
814120,17.3862,78.3968,Ranchi,JHARKHAND,INDIA
828402,17.1262,78.1368,Ranchi,JHARKHAND,INDIA
835225,17.2992,78.3098,Ranchi,JHARKHAND,INDIA
185132,16.9862,77.9968,Srinagar HQ,JAMMU & KASHMIR,INDIA
828203,17.1432,78.1538,Ranchi,JHARKHAND,INDIA
834005,17.3372,78.3478,Ranchi,JHARKHAND,INDIA
816117,17.3762,78.3868,Ranchi,JHARKHAND,INDIA
833204,17.4192,78.4298,Ranchi,JHARKHAND,INDIA
814143,17.3412,78.3518,Ranchi,JHARKHAND,INDIA
829112,17.1772,78.1878,Ranchi,JHARKHAND,INDIA
829204,17.2732,78.2838,Ranchi,JHARKHAND,INDIA
835226,17.3102,78.3208,Ranchi,JHARKHAND,INDIA
829134,17.2132,78.2238,Ranchi,JHARKHAND,INDIA
831007,17.4352,78.4458,Ranchi,JHARKHAND,INDIA
815318,17.1742,78.1848,Ranchi,JHARKHAND,INDIA
816106,17.3642,78.3748,Ranchi,JHARKHAND,INDIA
190006,17.0462,78.0568,Srinagar HQ,JAMMU & KASHMIR,INDIA
182124,17.0782,78.0888,Srinagar HQ,JAMMU & KASHMIR,INDIA
825329,17.1942,78.2048,Ranchi,JHARKHAND,INDIA
814149,17.3772,78.3878,Ranchi,JHARKHAND,INDIA
831012,17.4322,78.4428,Ranchi,JHARKHAND,INDIA
173023,16.8052,77.8158,Shimla HQ,HIMACHAL PRADESH,INDIA
173029,16.8162,77.8268,Shimla HQ,HIMACHAL PRADESH,INDIA
176088,16.5542,77.5648,Shimla HQ,HIMACHAL PRADESH,INDIA
171209,16.7872,77.7978,Shimla HQ,HIMACHAL PRADESH,INDIA
176076,16.5532,77.5638,Shimla HQ,HIMACHAL PRADESH,INDIA
177024,16.5842,77.5948,Shimla HQ,HIMACHAL PRADESH,INDIA
175036,16.6882,77.6988,Shimla HQ,HIMACHAL PRADESH,INDIA
194104,16.9742,77.9848,Srinagar HQ,JAMMU & KASHMIR,INDIA
174021,16.5822,77.5928,Shimla HQ,HIMACHAL PRADESH,INDIA
181122,16.9252,77.9358,Srinagar HQ,JAMMU & KASHMIR,INDIA
177048,16.5962,77.6068,Shimla HQ,HIMACHAL PRADESH,INDIA
177119,16.6272,77.6378,Shimla HQ,HIMACHAL PRADESH,INDIA
173210,16.8332,77.8438,Shimla HQ,HIMACHAL PRADESH,INDIA
171219,16.7642,77.7748,Shimla HQ,HIMACHAL PRADESH,INDIA
177101,16.5152,77.5258,Shimla HQ,HIMACHAL PRADESH,INDIA
176109,16.6442,77.6548,Shimla HQ,HIMACHAL PRADESH,INDIA
173202,16.8492,77.8598,Shimla HQ,HIMACHAL PRADESH,INDIA
176049,16.6052,77.6158,Shimla HQ,HIMACHAL PRADESH,INDIA
173215,16.8402,77.8508,Shimla HQ,HIMACHAL PRADESH,INDIA
176028,16.4922,77.5028,Shimla HQ,HIMACHAL PRADESH,INDIA
176021,16.5062,77.5168,Shimla HQ,HIMACHAL PRADESH,INDIA
175010,16.7072,77.7178,Shimla HQ,HIMACHAL PRADESH,INDIA
184144,16.9132,77.9238,Srinagar HQ,JAMMU & KASHMIR,INDIA
176065,16.5692,77.5798,Shimla HQ,HIMACHAL PRADESH,INDIA
175026,16.7132,77.7238,Shimla HQ,HIMACHAL PRADESH,INDIA
172110,16.7572,77.7678,Shimla HQ,HIMACHAL PRADESH,INDIA
176033,16.5092,77.5198,Shimla HQ,HIMACHAL PRADESH,INDIA
180018,16.9652,77.9758,Srinagar HQ,JAMMU & KASHMIR,INDIA
175101,16.6552,77.6658,Shimla HQ,HIMACHAL PRADESH,INDIA
173032,16.8122,77.8228,Shimla HQ,HIMACHAL PRADESH,INDIA
832102,17.4082,78.4188,Ranchi,JHARKHAND,INDIA
829125,17.2492,78.2598,Ranchi,JHARKHAND,INDIA
829208,17.2882,78.2988,Ranchi,JHARKHAND,INDIA
182161,17.0772,78.0878,Srinagar HQ,JAMMU & KASHMIR,INDIA
828308,17.1202,78.1308,Ranchi,JHARKHAND,INDIA
185203,17.0642,78.0748,Srinagar HQ,JAMMU & KASHMIR,INDIA
831013,17.4042,78.4148,Ranchi,JHARKHAND,INDIA
831020,17.4562,78.4668,Ranchi,JHARKHAND,INDIA
191113,17.0212,78.0318,Srinagar HQ,JAMMU & KASHMIR,INDIA
829128,17.1912,78.2018,Ranchi,JHARKHAND,INDIA
560043,17.4702,78.4808,Bangalore HQ,KARNATAKA,INDIA
194404,16.9772,77.9878,Srinagar HQ,JAMMU & KASHMIR,INDIA
185135,16.9952,78.0058,Srinagar HQ,JAMMU & KASHMIR,INDIA
190007,17.0552,78.0658,Srinagar HQ,JAMMU & KASHMIR,INDIA
833220,17.4362,78.4468,Ranchi,JHARKHAND,INDIA
835101,17.3312,78.3418,Ranchi,JHARKHAND,INDIA
831001,17.4342,78.4448,Ranchi,JHARKHAND,INDIA
825108,17.1692,78.1798,Ranchi,JHARKHAND,INDIA
835206,17.3202,78.3308,Ranchi,JHARKHAND,INDIA
192101,17.0092,78.0198,Srinagar HQ,JAMMU & KASHMIR,INDIA
192306,17.0512,78.0618,Srinagar HQ,JAMMU & KASHMIR,INDIA
828116,17.1122,78.1228,Ranchi,JHARKHAND,INDIA
833217,17.4472,78.4578,Ranchi,JHARKHAND,INDIA
185233,16.9882,77.9988,Srinagar HQ,JAMMU & KASHMIR,INDIA
191202,17.0052,78.0158,Srinagar HQ,JAMMU & KASHMIR,INDIA
822129,17.2782,78.2888,Ranchi,JHARKHAND,INDIA
828127,17.1542,78.1648,Ranchi,JHARKHAND,INDIA
825418,17.1992,78.2098,Ranchi,JHARKHAND,INDIA
182312,17.0892,78.0998,Srinagar HQ,JAMMU & KASHMIR,INDIA
826004,17.1312,78.1418,Ranchi,JHARKHAND,INDIA
833104,17.4202,78.4308,Ranchi,JHARKHAND,INDIA
176317,16.4792,77.4898,Shimla HQ,HIMACHAL PRADESH,INDIA
176091,16.5732,77.5838,Shimla HQ,HIMACHAL PRADESH,INDIA
177042,16.6142,77.6248,Shimla HQ,HIMACHAL PRADESH,INDIA
176039,16.6302,77.6408,Shimla HQ,HIMACHAL PRADESH,INDIA
171005,16.7832,77.7938,Shimla HQ,HIMACHAL PRADESH,INDIA
173001,16.8142,77.8248,Shimla HQ,HIMACHAL PRADESH,INDIA
174026,16.6262,77.6368,Shimla HQ,HIMACHAL PRADESH,INDIA
177006,16.6502,77.6608,Shimla HQ,HIMACHAL PRADESH,INDIA
175140,16.7142,77.7248,Shimla HQ,HIMACHAL PRADESH,INDIA
172101,16.7452,77.7558,Shimla HQ,HIMACHAL PRADESH,INDIA
171003,16.7622,77.7728,Shimla HQ,HIMACHAL PRADESH,INDIA
173026,16.8442,77.8548,Shimla HQ,HIMACHAL PRADESH,INDIA
172021,16.7482,77.7588,Shimla HQ,HIMACHAL PRADESH,INDIA
171218,16.7972,77.8078,Shimla HQ,HIMACHAL PRADESH,INDIA
177209,16.8582,77.8688,Shimla HQ,HIMACHAL PRADESH,INDIA
193501,16.8882,77.8988,Srinagar HQ,JAMMU & KASHMIR,INDIA
171001,16.7842,77.7948,Shimla HQ,HIMACHAL PRADESH,INDIA
184120,16.9382,77.9488,Srinagar HQ,JAMMU & KASHMIR,INDIA
177208,16.8772,77.8878,Shimla HQ,HIMACHAL PRADESH,INDIA
176042,16.6102,77.6208,Shimla HQ,HIMACHAL PRADESH,INDIA
173022,16.8282,77.8388,Shimla HQ,HIMACHAL PRADESH,INDIA
181207,16.9512,77.9618,Srinagar HQ,JAMMU & KASHMIR,INDIA
171226,16.7722,77.7828,Shimla HQ,HIMACHAL PRADESH,INDIA
176075,16.5682,77.5788,Shimla HQ,HIMACHAL PRADESH,INDIA
180020,16.9642,77.9748,Srinagar HQ,JAMMU & KASHMIR,INDIA
176037,16.4902,77.5008,Shimla HQ,HIMACHAL PRADESH,INDIA
193302,16.8962,77.9068,Srinagar HQ,JAMMU & KASHMIR,INDIA
180003,16.9532,77.9638,Srinagar HQ,JAMMU & KASHMIR,INDIA
190018,17.0292,78.0398,Srinagar HQ,JAMMU & KASHMIR,INDIA
191132,17.0522,78.0628,Srinagar HQ,JAMMU & KASHMIR,INDIA
829150,17.2422,78.2528,Ranchi,JHARKHAND,INDIA
191112,16.9982,78.0088,Srinagar HQ,JAMMU & KASHMIR,INDIA
192201,17.0002,78.0108,Srinagar HQ,JAMMU & KASHMIR,INDIA
182121,17.0792,78.0898,Srinagar HQ,JAMMU & KASHMIR,INDIA
828207,17.1442,78.1548,Ranchi,JHARKHAND,INDIA
182201,17.0832,78.0938,Srinagar HQ,JAMMU & KASHMIR,INDIA
831005,17.4502,78.4608,Ranchi,JHARKHAND,INDIA
835209,17.3262,78.3368,Ranchi,JHARKHAND,INDIA
831006,17.4492,78.4598,Ranchi,JHARKHAND,INDIA
814152,17.3702,78.3808,Ranchi,JHARKHAND,INDIA
828202,17.1282,78.1388,Ranchi,JHARKHAND,INDIA
829127,17.1792,78.1898,Ranchi,JHARKHAND,INDIA
825407,17.2042,78.2148,Ranchi,JHARKHAND,INDIA
833101,17.4062,78.4168,Ranchi,JHARKHAND,INDIA
831019,17.4332,78.4438,Ranchi,JHARKHAND,INDIA
829110,17.2092,78.2198,Ranchi,JHARKHAND,INDIA
825336,17.2322,78.2428,Ranchi,JHARKHAND,INDIA
828401,17.1222,78.1328,Ranchi,JHARKHAND,INDIA
828115,17.1412,78.1518,Ranchi,JHARKHAND,INDIA
182202,17.0732,78.0838,Srinagar HQ,JAMMU & KASHMIR,INDIA
182142,17.0922,78.1028,Srinagar HQ,JAMMU & KASHMIR,INDIA
814133,17.3552,78.3658,Ranchi,JHARKHAND,INDIA
190024,17.0602,78.0708,Srinagar HQ,JAMMU & KASHMIR,INDIA
182141,17.0712,78.0818,Srinagar HQ,JAMMU & KASHMIR,INDIA
822102,17.2822,78.2928,Ranchi,JHARKHAND,INDIA
814113,17.3892,78.3998,Ranchi,JHARKHAND,INDIA
831011,17.4612,78.4718,Ranchi,JHARKHAND,INDIA
