review_id,order_id,customer_id,product_id,ratings,review_title,review_comment_message,review_creation_date,review_answer_time
RVW001491,f78c8c3b43d996a8ff2d7be6a2eb5e8a,8e145b0bdb5d5e7d5666df954772a522,PRO472,1.0,Did not meet expectations,"The quality was so poor, I'm dissappointed, never ordering from here",2020-06-19 17:01:45,2020-06-20 17:01:45
RVW001492,a900c7725ebcac4b0f0ec847dc715396,f7f2c35d4c8892196a55e000c538005f,PRO472,2.0,Waste of Money,product is damage,2020-12-27 16:07:04,2020-12-29 16:07:04
RVW001493,1300da43ff811b40b28c5c7b8128bf40,9bd35db16bb5788182f0fef872ffa0f3,PRO472,5.0,Brilliant,The product is really amazing ❤️In love with the product,2020-04-13 13:17:41,2020-04-15 13:17:41
RVW001494,e10b36804f91a77995a7a1f3b5454f24,4ec73a195462e949caf053148050c9f6,PRO473,4.0,Nice product,"Timely and safely delivered, nice job",2020-01-29 07:54:10,2020-01-31 07:54:10
RVW001495,4b67dcd830305032861498d405f10123,396e24b18e1e98d8e72f4f7dd7cde83e,PRO473,5.0,Nice product,"Authentic product received , great price",2020-02-23 18:44:53,2020-02-24 06:44:53
RVW001496,bd4fdc437a085a99fc75e5346b518aa2,b2859fd419788314d84da3852630e56a,PRO473,4.0,Nice,"Authentic product received , great price",2020-05-15 08:35:45,2020-05-17 08:35:45
RVW001497,7bc6b6f769b29b2e75c2699f915fe835,6494470b3070e2a5e1f1801aa6af1c4a,PRO474,3.0,Perfect product!,packaging was great ... a budget deal.,2020-06-24 19:27:24,2020-06-28 19:27:24
RVW001498,9c38f00a080665ace303d703e03718cb,ea7cef87ea0f402e1eccc03f201a01b5,PRO474,4.0,Excellent,"Tihs product, amazing excellent fantastic super and 2 good",2020-02-05 23:39:38,2020-02-08 23:39:38
RVW001499,d8193633632c69edb143c6f25250fbc9,85c6c4e698dd725c955890b4c5b54663,PRO475,1.0,Terrible product,"The delivery man had bad attitude, have raised complaint",2020-08-08 10:00:04,2020-08-11 10:00:04
RVW001500,9d91a9530ea3af0213cfae03feed3be9,7ed1f44bb8badb060d8c66394242ef45,PRO475,2.0,Waste of Money,Very bad experience.. I got the broken items,2020-02-20 13:27:57,2020-02-21 13:27:57
RVW001501,b418f47f5f940ca554e3010f3c009c8f,f3f4bcc90fab08ba1a574b391d6d69b9,PRO475,4.0,xcellent,Full value for money product.,2020-12-09 20:36:20,2020-12-10 20:36:20
RVW001502,87ab9ab3d80a94a8bf706297277c0f16,3a3967691d56a8d93256a5eb0c541e19,PRO476,2.0,Not recommended at all,Don't waste u r money,2020-03-14 03:43:45,2020-03-14 15:43:45
RVW001503,5e7ac1d3afa3583411b284bebd5dcdcb,55260d8284b7fcb8890f0c0ff1135bc1,PRO476,5.0,Good choice,No 1 product...no doubt,2020-08-11 21:30:19,2020-08-12 21:30:19
RVW001504,9ee0fd6b317c26dddea4dc4347c8a82c,e93530ef9ecbc8bc987f9a8fd1752a4c,PRO477,4.0,Fabulous!,I'm happy with this product,2020-04-18 10:01:38,2020-04-18 22:01:38
RVW001505,cacef8f7817587b0fe261f6fec6fedfa,d3dc0682d51ece788ea412c9d74deb67,PRO477,2.0,Unsatisfactory,Very bad experience.. I got the broken items,2020-05-15 06:33:33,2020-05-19 06:33:33
RVW001506,a3a09d0a201027720550355df943b598,9337a18877ba0cf7c209c6081ff451ef,PRO477,5.0,Nice,"Tihs product, amazing excellent fantastic super and 2 good",2020-01-31 00:54:00,2020-01-31 12:54:00
RVW001507,2b5a652c5e22d7c846b463c4888c5896,1b5a49a439b86dee0e0bf4ddcdf26c76,PRO478,5.0,Super!,packaging was great ... a budget deal.,2020-10-22 07:11:36,2020-10-26 07:11:36
RVW001508,33cfab47136079a808c8d12d7f61730b,44b6daee2ecd7c8dc15781c3152f89fe,PRO478,1.0,Worthless,"Was very excited when I ordered, but it has disappointed me so much, dont buy this",2020-12-05 06:27:30,2020-12-09 06:27:30
RVW001509,4518ab57ad7e9009e40b69c17bc005b4,1ecf434b5a01864957c940be8862e457,PRO478,4.0,Nice,The product is really amazing ❤️In love with the product,2020-08-07 20:36:47,2020-08-11 20:36:47
RVW001510,5d025adca7f94a2bdfd06c914a9bc601,5cc6f621bf16774180b397316108fd01,PRO479,4.0,Classy product,The product is really amazing ❤️In love with the product,2020-10-25 22:31:17,2020-10-26 22:31:17
RVW001511,cfdb617e22dcebc94710036f7692969b,e82aa49c904185344fbfbbe025433ba5,PRO479,3.0,Good,"Authentic product received , great price",2020-02-28 06:39:47,2020-03-01 06:39:47
RVW001512,3ab0d24105c6aa5de67bd849dc3691f9,8df193dab10301e074e1c586c929a89e,PRO479,2.0,Unsatisfactory,"Very poor Quality, expected better.",2020-02-03 13:55:55,2020-02-04 13:55:55
RVW001513,9e04fc75cebeb85d63c311105977d2fb,2413ff2d348734a6698759bc2a925af1,PRO480,3.0,ind-blowing purchase,"Tihs product, amazing excellent fantastic super and 2 good",2020-03-08 01:20:22,2020-03-09 01:20:22
RVW001514,bc01ea4b0d29f66c3b84774cedea3667,b7579225852eabd84276dea92fc30daa,PRO480,3.0,Worth the money,No 1 product...no doubt,2020-04-13 13:27:51,2020-04-17 13:27:51
RVW001515,0c557a5449164d3001dc41d9bcb3298e,aa12d7a2623e402109cc883f7166670d,PRO481,3.0,Really magical.. :),It's cost is available in my budget and this is amazing product,2020-07-16 12:42:55,2020-07-20 12:42:55
RVW001516,1b804e1538237ff9677bec6a2e69ed69,3a6586139c630a9648d74d1da4a11cd8,PRO481,4.0,Perfect product!,I am thankful to flipkart for this wonderful order .its an amazing product .very nice packaging,2020-12-18 13:00:17,2020-12-22 13:00:17
RVW001517,ed9a3a6d2f841f665754521774ccfaf2,493a49563666be92550d578b66153b30,PRO481,3.0,Wonderful,totally satisfied with this product and with courier service also..,2020-03-03 12:43:21,2020-03-04 12:43:21
RVW001518,64a484ba398186acb5cc014f8c5d1de9,c11f08a4824c29c57464c20ac031cfc6,PRO482,1.0,Could be way better,"Rubbish product, there is no support from your side.I have raised issue with you four time but there is no result and not satisfactory answer from your side.",2020-01-18 15:48:57,2020-01-21 15:48:57
RVW001519,cd2c9b022c25b6279c5f61716a525c1f,ad3997ef798ba2f1726554913d36bd87,PRO482,4.0,Does the job,Thanks for the delivery awesome service by delivery man,2020-12-29 02:53:48,2021-01-01 02:53:48
RVW001520,0693ed674763a4fc34e2c763c7fd25c2,39c74e07d34944b5be0c87dc592e9882,PRO482,2.0,Expected a better product,"I have ordered products and it was not received at my end but when I have contacted customer support, they declined to acknowledged my complain about the same and continuously forced me to agreed on false delivery.",2020-07-21 01:28:14,2020-07-24 01:28:14
RVW001521,0693ed674763a4fc34e2c763c7fd25c2,39c74e07d34944b5be0c87dc592e9882,PRO532,2.0,Could be way better,"Rubbish product, there is no support from your side.I have raised issue with you four time but there is no result and not satisfactory answer from your side.",2020-07-18 01:28:14,2020-07-19 01:28:14
RVW001522,e87cef857d6e092b7352e1fb48a82de1,da6fa920dcb1fcc00e06beb28a986bdf,PRO483,4.0,Good,"What an amazing quality product at such a great price, would recommend 10/10..",2020-09-01 06:18:08,2020-09-04 06:18:08
RVW001523,89c5271497489d8c7fe6d3432f8ce193,a0f1252b8378182f65bc311788d25d0c,PRO483,2.0,Worthless,"The quality was so poor, I'm dissappointed, never ordering from here",2020-09-30 23:52:52,2020-10-04 23:52:52
RVW001524,8dc26b80bce71bfaf67ee6cccc4a141c,f6ca9065104bfd1f327114b8ccce1509,PRO483,2.0,very poor,"Rubbish product, there is no support from your side.I have raised issue with you four time but there is no result and not satisfactory answer from your side.",2020-02-26 06:19:25,2020-03-01 06:19:25
RVW001525,f63f9a7699e3674c80a4ba92e56dfbb8,1170fc66040cf84306fddb7b7db48b3b,PRO484,1.0,bad quality,"Below average product, there are better options in the market than this.",2020-10-06 10:20:07,2020-10-08 10:20:07
RVW001526,ec3f1d110d6cf6a87602ad54a075f04b,1e1ee4caf4aaf60c6f5e95263a294267,PRO484,4.0,Excellent,I am thankful to flipkart for this wonderful order .its an amazing product .very nice packaging,2020-09-10 17:09:34,2020-09-13 17:09:34
RVW001527,36c5f3a78f376336e24d70aa62f73c7b,8fa588537d3c2dc83712c26fbb9c58be,PRO484,3.0,Value-for-money,totally satisfied with this product and with courier service also..,2020-06-27 13:02:30,2020-06-28 13:02:30
RVW001528,09fd1722d038ec5290cb862bb8ed8e46,9f43e8777082ae8ba57c81b4eb906882,PRO485,3.0,Good choice,It's cost is available in my budget and this is amazing product,2020-08-31 20:49:15,2020-09-02 20:49:15
RVW001529,ea7221ed75c18585b0558f1df2979bdf,f7479acf2d3ccae7c764b726bb24ad27,PRO485,4.0,Just wow!,Thank uu guys m happy with the service and delivery service is too good thanx again,2020-02-18 16:40:31,2020-02-19 16:40:31
RVW001530,357f073c68543005a0065892f53ae4f4,7db1710df94d52ef26189240a4cc0d80,PRO485,2.0,Slightly disappointed,"Very poor Quality, expected better.",2020-08-11 09:57:57,2020-08-11 21:57:57
RVW001531,5cd498954e2b37d71b315166809b4bd7,dca27253c644f323a50bff41c1db2ef3,PRO486,2.0,Slightly disappointed,"The quality was so poor, I'm dissappointed, never ordering from here",2019-10-23 16:54:40,2019-10-27 16:54:40
RVW001532,cd8a09a7fdc1232c4b96604d9bcadc98,7f61badd7cb99c1c057083d9572ba89d,PRO486,3.0,Classy product,I'm happy with this product,2020-07-27 20:14:12,2020-07-29 20:14:12
RVW001533,dad4cbac8f3bc660ef43f4b4d75260c8,7896a14eaa367debd82ca701439c68c7,PRO486,2.0,Absolute Rubbish!!,"Very poor Quality, expected better.",2020-03-31 02:59:15,2020-04-04 02:59:15
RVW001534,1a2f6c0996af3c2c4aa6eb3e3d536e0b,a844728814f81cb785b219edde97b922,PRO487,5.0,Really Nice,Thank uu guys m happy with the service and delivery service is too good thanx again,2020-06-05 04:46:35,2020-06-07 04:46:35
RVW001535,718593593597aface80adeaf98433b07,707fac20a2b45cac1486d1ba891b629c,PRO487,2.0,Not recommended at all,Waste of money dont buy guys,2020-02-27 19:15:18,2020-03-01 19:15:18
RVW001536,4feb155d6d4d8b2ba3191d90655f3b99,bdb3e5fd8dc8c30b7fdbe43e818bb2ec,PRO488,5.0,Worth every penny,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-02-25 12:09:18,2020-02-29 12:09:18
RVW001537,5737604cef8903a35b0b21ee477cfa22,a2f67e0aee80c6169e09d448c35d379d,PRO488,2.0,Unsatisfactory,product is damage,2020-04-03 12:45:50,2020-04-06 12:45:50
RVW001538,4ea1ece1ec047c5584158141afd4c500,844b96c263dd9829cacc9726ff2858c6,PRO489,3.0,Worth the money,Thanks for the delivery awesome service by delivery man,2020-12-15 13:44:34,2020-12-17 13:44:34
RVW001539,b10818512d51945f6498d36b8de77c68,f6355b874877aef487df847d39337321,PRO489,1.0,very poor,"Very poor Quality, expected better.",2020-09-05 00:21:46,2020-09-07 00:21:46
RVW001540,565764e1a977efdce1789541c08aef07,ec8456833b489a30a289b163c2b296c7,PRO489,5.0,Really Nice,Full value for money product.,2020-10-16 08:13:18,2020-10-16 20:13:18
RVW001541,e65656d2103b156e7f60dfb3e27c3762,89269b0f9eb69a69021e34ede4483459,PRO490,2.0,Could be way better,"Very poor Quality, expected better.",2020-03-29 23:01:40,2020-04-02 23:01:40
RVW001542,e7fc47a9bd5fd8c1d1b566d1553be0f4,102a23c6841127cf625296ef67d5f79c,PRO490,4.0,Brilliant,The product is incredible in nature.... Just thanks for offering a nice deal for this product,2020-06-16 18:59:33,2020-06-17 18:59:33
RVW001543,f363b12aa89906f0696246938ec7c6ba,ec504939e5affa24c1a5e9be32c5e22e,PRO490,2.0,Slightly disappointed,"Expensive and old product, not worth it",2020-10-20 04:54:43,2020-10-20 16:54:43
RVW001544,9edc774532d35fdc536fee78a41cce9d,6238211c5b1c7812db24bd1aeb5fbc4e,PRO491,4.0,Really magical.. :),The product is incredible in nature.... Just thanks for offering a nice deal for this product,2020-09-26 09:18:47,2020-09-26 21:18:47
RVW001545,9edc774532d35fdc536fee78a41cce9d,6238211c5b1c7812db24bd1aeb5fbc4e,PRO518,5.0,could be way better,The product is incredible in nature.... Just thanks for offering a nice deal for this product,2020-09-24 09:18:47,2020-09-28 09:18:47
RVW001546,9edc774532d35fdc536fee78a41cce9d,6238211c5b1c7812db24bd1aeb5fbc4e,PRO523,1.0,bad quality,"Very poor service, the condition of the product when delivered was abyssmal",2020-09-24 09:18:47,2020-09-28 09:18:47
RVW001547,3dd242e43d7215f993ec284c79f1e099,d0dd4d814496baab67aa8169452c7389,PRO491,3.0,Good choice,packaging was great ... a budget deal.,2020-01-26 00:28:08,2020-01-27 00:28:08
RVW001548,e23c9dcc304042fa90d538be679fa68d,b204bef503807c5ebc6ba01bbe17cab2,PRO491,2.0,Don't waste your money,"Expensive and old product, not worth it",2020-06-30 10:41:23,2020-07-03 10:41:23
RVW001549,8bdc11da2a07e676719db43aee4efe88,a82d3fdee4c861501662ea40616d36a9,PRO492,3.0,Excellent,"Tihs product, amazing excellent fantastic super and 2 good",2020-03-04 19:28:48,2020-03-06 19:28:48
RVW001550,49e46b4388f4b9ea96901467bd26eb6d,6906ffafae86e29b5702189e0f1442d4,PRO492,4.0,could be way better,Thanks for the delivery awesome service by delivery man,2020-08-23 23:20:47,2020-08-27 23:20:47
RVW001551,159b0ce7faa02427505f3ce47f48e933,5ab2ff8c31146d43f7549a9c15a64be3,PRO493,5.0,Must buy!,Thanks for the delivery awesome service by delivery man,2020-09-08 08:21:37,2020-09-09 08:21:37
RVW001552,0c7207c23f4eb8c3b374c9b6f11d75b7,32e9e40545eb494f5bbf1b50cd11a017,PRO493,2.0,Unsatisfactory,"This is not what I ordered, very poor",2020-05-12 08:24:39,2020-05-16 08:24:39
RVW001553,54ff026266225c4598536539a9648c88,a625f7cf467b00ae83700201dce9a6d0,PRO494,4.0,Delightful,Full value for money product.,2021-01-10 14:21:01,2021-01-13 14:21:01
RVW001554,2e13edafaac2c078f2cdbfa481171fd0,4f51768260bdd5b061fb0df7e83b020a,PRO494,3.0,Wonderful,I'm happy with this product,2020-08-14 01:46:37,2020-08-14 13:46:37
RVW001555,7c9cc21a1d8d2008364a92d9f0873b66,6ea901421d5915ebf48d42ddee1429a2,PRO494,4.0,Classy product,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-02-20 19:29:42,2020-02-23 19:29:42
RVW001556,a39390147d69c333ddd022bdd14614e1,e8a06ca27f98293eebc07c477d59558d,PRO495,4.0,Wonderful,"Very good quality product, got a nice deal and was delivered on time.",2020-08-06 22:12:13,2020-08-07 22:12:13
RVW001557,1d8b5843082c2b3535929596a312f966,7183a6c2d4ebefc9fe96586b37e23888,PRO495,1.0,Don't waste your money,"Expensive and old product, not worth it",2020-11-30 12:30:09,2020-12-01 12:30:09
RVW001558,db2ab2d67b7e072882b87621025cc8d6,a1ef179803806ed6e3ee7eb4e0071633,PRO496,3.0,Terrific,I'm happy with this product,2020-08-14 14:48:59,2020-08-15 02:48:59
RVW001559,042e247be09aeae88a74e35766aa03ca,ad1f289fe0d5f0e66faa507b7dd26476,PRO496,4.0,Good choice,packaging was great ... a budget deal.,2020-02-16 13:28:07,2020-02-20 13:28:07
RVW001560,3981758e39dcdca8ccad652405af0974,26be51031ee800dd720d1e5f80e10433,PRO496,4.0,Nice,Superfast delivery...value for money,2020-03-12 14:09:49,2020-03-13 02:09:49
RVW001561,8797dc96576f93204dc46d189f4a724b,72f4681642ad6cbcfcb011920336f1d7,PRO497,3.0,Best in the market!,"Authentic product received , great price",2020-11-29 17:48:14,2020-11-30 05:48:14
RVW001562,8099510db9a578b9c9e341e0a4026d08,347a3a624ac043af4bc49c2da5b01d95,PRO498,4.0,Delightful,"Tihs product, amazing excellent fantastic super and 2 good",2020-09-03 02:26:05,2020-09-07 02:26:05
RVW001563,7ad4319f5bcb490a240f47596df4e683,ba7452999510d3483e226bb287d743ff,PRO498,5.0,Terrific,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-04-20 10:41:08,2020-04-22 10:41:08
RVW001564,2dc5ca4f77839266648dbc98c8c13142,52c7b6cbdef65469b3e42ada5bda15bd,PRO498,5.0,Must buy!,Thank uu guys m happy with the service and delivery service is too good thanx again,2020-08-12 06:06:46,2020-08-15 06:06:46
RVW001565,4efe78f6ef58eecff2dee027fca3a31f,ce3353c3edc00f0fc559a1ad8fda4e4b,PRO498,4.0,Excellent,"Very good quality product, got a nice deal and was delivered on time.",2020-04-09 23:32:13,2020-04-10 23:32:13
RVW001566,4772a4a9429a2a6bb2dbb664b711eef8,cb26ed4a22f051e22f744d6381951357,PRO499,4.0,Nice product,Thanks for the delivery awesome service by delivery man,2020-12-19 23:16:48,2020-12-20 23:16:48
RVW001567,41b0453ab02025f52af28600854f3682,ed7a6b3de20e5e5593996b3605307300,PRO499,4.0,Delightful,packaging was great ... a budget deal.,2020-05-25 10:12:07,2020-05-27 10:12:07
RVW001568,bc5089284951e16d020460e18de85fad,70bed66339acf5dfede1a7dce682a6c4,PRO499,2.0,bad quality,"Very poor Quality, expected better.",2020-04-15 18:10:07,2020-04-19 18:10:07
RVW001569,703a50ce51c6547dfde74fd28cd92343,bf06c86a8b45ff125329d7fb1e3c2198,PRO500,5.0,Excellent,"Tihs product, amazing excellent fantastic super and 2 good",2020-07-26 07:31:41,2020-07-27 07:31:41
RVW001570,72012d986d81cc09a1e838c7a1f829e7,0827a9c2399f5a54a666bb8c2b783be4,PRO500,5.0,Fabulous!,"Very good quality product, got a nice deal and was delivered on time.",2020-08-20 19:26:47,2020-08-22 19:26:47
RVW001571,894619d2fc0479d115a9bd72bfa0df34,29da34100ffab96f07b2ffe86c8a9712,PRO500,4.0,Value-for-money,I'm happy with this product,2020-07-12 14:59:58,2020-07-15 14:59:58
RVW001572,78897a5fe1c573c63f82070220ff2da5,aea377f8289e7ba26c9c749bcb2b32c1,PRO501,4.0,Classy product,"Timely and safely delivered, nice job",2020-09-14 06:53:58,2020-09-17 06:53:58
RVW001573,d4d39612c58e84f0170e65b277f676af,ec3475a898bf9dbb028af20960470d74,PRO501,2.0,Not good,Waste of money dont buy guys,2020-12-15 20:25:11,2020-12-19 20:25:11
RVW001574,fcb5ccb37b435c44c57d9c7caf3e7623,1c81f92eb53399d87c28346e46955246,PRO501,2.0,Worst experience ever,There are many better options in the market which are very superior to this.,2020-09-10 19:41:23,2020-09-11 19:41:23
RVW001575,b121103b92afc327fb33d0e75b368a72,f7e9bb341dd0e8c538dce497142a1bb2,PRO501,4.0,pretty good,Excellent quality product very satisfied with the overall experience.,2020-02-16 04:05:52,2020-02-18 04:05:52
RVW001576,57403600149411ebe00580622d55a65c,5df01440460ae5cac2f74aba93f8e946,PRO502,4.0,Terrific purchase,Full value for money product.,2020-01-24 06:49:02,2020-01-25 06:49:02
RVW001577,3f849648ffbabb0562c7668f212e3e88,09976665bcd109e7ea6ed20415c6af52,PRO502,4.0,Must buy!,I got the prouduct with great deal. Nice packaging. Fast delivery,2020-05-31 03:55:51,2020-06-01 03:55:51
RVW001578,4f06521f4a3d0a3635cc4430430d1cef,a178c62795494a0a0eb68d6014677440,PRO502,1.0,Not good,"Not so great product, could be better.",2020-04-27 04:52:13,2020-04-28 04:52:13
RVW001579,17364dc616735e314e76f45db18ab1c2,6f3edfd86311ca018da6e04aef89fe79,PRO503,1.0,Waste of Money,Waste of money dont buy guys,2020-03-29 15:05:37,2020-04-01 15:05:37
RVW001580,b41dd0fbc7d36977d5402f4242a0784f,e852487a1087dd7a5a8f78cda9e2ac86,PRO503,4.0,Terrific purchase,I am thankful to flipkart for this wonderful order .its an amazing product .very nice packaging,2020-12-19 12:47:09,2020-12-21 12:47:09
RVW001581,a7b3d17383515918f57cc831f29bc8dd,3ed3b8e6500fffcf751b8861174195f3,PRO503,1.0,Horrible,"The quality was so poor, I'm dissappointed, never ordering from here",2020-09-09 23:27:17,2020-09-11 23:27:17
RVW001582,a7b3d17383515918f57cc831f29bc8dd,3ed3b8e6500fffcf751b8861174195f3,PRO894,4.0,Awesome,Nice and fast delivery within the promise time. The highlight is open delivery so we can cross check while delivery the product and no Plastic bags for packing..,2020-09-10 23:27:17,2020-09-12 23:27:17
RVW001583,84bf5dfd169eae55102346ea434177af,0965b098ed51d51d2531630ed392704a,PRO503,4.0,Worth every penny,totally satisfied with this product and with courier service also..,2020-12-30 12:18:49,2020-12-31 00:18:49
RVW001584,cf55d16f64505cb0732aeb401f30b591,40eb5b16b04bc62c59d4905857958e82,PRO504,1.0,Not good,"The quality was so poor, I'm dissappointed, never ordering from here",2020-08-12 13:59:26,2020-08-13 01:59:26
RVW001585,a6ba5666a43bd5cdaf4a6b0ea268ecf4,899b712f06e7b29eecd343b85cfe9136,PRO504,2.0,Did not meet expectations,"Not so great product, could be better.",2020-11-16 02:36:12,2020-11-17 02:36:12
RVW001586,830c7606efcb798e1bacdc56247dc134,60fe1393f116cdef02aa0dddaef478c1,PRO504,2.0,bad quality,"Very poor Quality, expected better.",2020-08-29 10:35:56,2020-09-01 10:35:56
RVW001587,b59646a3121fae6a722667ba7a4fcbc8,ea87b0f18aa383b735614e4fcade26e9,PRO504,5.0,Brilliant,"Authentic product received , great price",2020-01-27 01:02:43,2020-01-30 01:02:43
RVW001588,0fba53cb4e9429e38cd2750c32fa24a5,8fc85b7ac5618e216e83fe66b45de02b,PRO504,2.0,Did not meet expectations,"The delivery man had bad attitude, have raised complaint",2020-11-22 13:40:30,2020-11-26 13:40:30
RVW001589,0f47f9183ff34c4a76633181b380acbc,957239777a7f01c21a58b82a032644b9,PRO505,2.0,Hated it!!,"Very poor Quality, expected better.",2020-10-05 06:57:59,2020-10-05 18:57:59
RVW001590,3c860daefaca397a28e5f1909a3d6813,34888597ccda0c851b4e75fae74363ae,PRO505,5.0,Delightful,Nice and fast delivery within the promise time. The highlight is open delivery so we can cross check while delivery the product and no Plastic bags for packing..,2020-03-20 00:54:39,2020-03-20 12:54:39
RVW001591,37dbd3a9ef03223ca93bad0442fd91ba,4b4466ba57ada97066e473b023c99db9,PRO505,2.0,Not good,Waste of money dont buy guys,2020-12-02 11:28:56,2020-12-02 23:28:56
RVW001592,7079818788ceda52a3142be6aa82dee2,cdaa1e094f5dfa63a298ec6bce5593e5,PRO506,4.0,xcellent,No 1 product...no doubt,2020-08-20 21:29:15,2020-08-23 21:29:15
RVW001593,d053b132c9cab9591737e9754ccf21be,c4b9e722bd618cf7da9dadf3ac5ae5cb,PRO506,4.0,Really Nice,Thanks for the delivery awesome service by delivery man,2020-06-10 14:43:19,2020-06-12 14:43:19
RVW001594,ac9389991e196542581dc80f6be7e5fe,0f048b69dd555b33627091aaaf9c87c2,PRO506,5.0,Great product,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-01-14 11:11:00,2020-01-17 11:11:00
RVW001595,243e95f7ef35f86a258727975245bd4d,3ca12a51d893d20d10c81d3ed566c391,PRO507,4.0,Worth the money,Thank uu guys m happy with the service and delivery service is too good thanx again,2020-06-30 12:29:48,2020-07-01 12:29:48
RVW001596,a1b97f7eccbf23999b9ab8845ea122ca,06da298efb6ead8ed9e9a271bcb9419c,PRO507,2.0,Terrible product,product is damage,2020-05-13 18:01:16,2020-05-16 18:01:16
RVW001597,3fda50110c900229fd819d3b41c88626,33c39ed7b6362b7ea09ca4acc6f293e7,PRO507,4.0,moderate,Thanks for the delivery awesome service by delivery man,2020-05-14 03:59:49,2020-05-14 15:59:49
RVW001598,295f86e82a2d290cce6aef6009b55fb6,88f2b6eee4e03ef7a4278dcd98011a91,PRO507,3.0,Just wow!,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-08-19 12:52:03,2020-08-23 12:52:03
RVW001599,a08ebf898172362d5a7ab6474cc2bb2a,ff8ad2b0f0b304a4f7ecbfa76eecbbdf,PRO507,3.0,Nice product,"Timely and safely delivered, nice job",2020-02-23 02:04:15,2020-02-24 02:04:15
RVW001600,bb4d8ed5280b97e5b48ce0051e664178,a6452bb0e152682d913a9503da689131,PRO508,2.0,Unsatisfactory,"Expensive and old product, not worth it",2020-06-18 18:31:36,2020-06-19 06:31:36
RVW001601,bb4d8ed5280b97e5b48ce0051e664178,a6452bb0e152682d913a9503da689131,PRO857,1.0,Terrible product,product is damage,2020-06-14 18:31:36,2020-06-15 18:31:36
RVW001602,75681e645ebf121d79cde28849994e7c,d89f7e6bfb093c7b9f6da81b415470a6,PRO508,4.0,Just Okay,"Timely and safely delivered, nice job",2020-12-14 22:40:36,2020-12-15 22:40:36
RVW001603,474bc81adb51b57d631c2661d8ad3894,1201779af32273e7d0a14ab05164ab0b,PRO508,3.0,Perfect product!,"Timely and safely delivered, nice job",2020-11-26 17:12:37,2020-11-29 17:12:37
RVW001604,1f3a59c2916b7d2ec5fb039cc15ea18e,6704402801c7e587ab790c128a619a40,PRO508,5.0,Good choice,Full value for money product.,2020-05-20 09:56:55,2020-05-20 21:56:55
RVW001605,def16200392a250d5c10dcebaf7db3b2,f1a7b446c9611e287e29fe3923f02078,PRO509,5.0,Wonderful,"Authentic product received , great price",2020-05-14 19:25:37,2020-05-15 07:25:37
RVW001606,4f519ece529392f7272828e7c16e1a78,fc2f06b2af43f8be78736cd991ca8486,PRO509,3.0,Mind-blowing purchase,"Very good quality product, got a nice deal and was delivered on time.",2020-09-10 22:41:38,2020-09-12 22:41:38
RVW001607,7f4ff75bb83f26aec27c8ccc039a449b,f9a232e21b669e5a1063711f040cd360,PRO510,2.0,Horrible,"Expensive and old product, not worth it",2020-05-12 11:43:58,2020-05-16 11:43:58
RVW001608,0b6d11d4a289a1574e8888f2558dd548,6d87b4409fa0b68dc46d488a42439bc0,PRO510,2.0,Expected a better product,"Rubbish product, there is no support from your side.I have raised issue with you four time but there is no result and not satisfactory answer from your side.",2020-02-11 11:03:15,2020-02-15 11:03:15
RVW001609,6ca2f668191c33ed41c967acf4b9841d,ae98ca07977906a78cfedffd0b3b90da,PRO510,2.0,Not recommended at all,"Below average product, there are better options in the market than this.",2020-06-04 21:07:06,2020-06-05 21:07:06
RVW001610,9c3e52105d896e40a480b47029e36fb8,00314f95a054231742e3c5396b333b88,PRO511,2.0,Slightly disappointed,Don't waste u r money,2020-09-04 15:19:52,2020-09-05 03:19:52
RVW001611,1bd6a77bf698ca2116db6f4731046425,4d92185c410cc29f7efa68c4f966d19a,PRO511,3.0,moderate,The product is really amazing ❤️In love with the product,2020-04-24 05:05:35,2020-04-25 05:05:35
RVW001612,c668959320c802e085e34b42a9b3e7fe,e1e83e041c51b00e571dc0e877d94848,PRO512,2.0,Horrible,There are many better options in the market which are very superior to this.,2020-06-25 12:27:24,2020-06-26 00:27:24
RVW001613,004157daafa0bc8672e01f00e4f0c04f,f11278c6a8edfe30db8bb9506ecbdff2,PRO512,5.0,ind-blowing purchase,Superfast delivery...value for money,2020-06-08 00:13:54,2020-06-08 12:13:54
RVW001614,3f14020e95c3f2ebedc219ecbe1f42ff,a28f1808c668259eb67c88f0b7afe15f,PRO512,2.0,Not good,Dont even deserve a rating,2020-08-03 09:48:39,2020-08-07 09:48:39
RVW001615,e780dd8de5b1d2e678c7cac395f0382b,2c7a3fd723b8a905d140f3da465d51fd,PRO513,2.0,Don't waste your money,"The quality was so poor, I'm dissappointed, never ordering from here",2020-04-14 00:09:58,2020-04-14 12:09:58
RVW001616,bd25d6ca53135c74689cd7adae87506c,927b5dc6871a9349fe880e674f2bed6d,PRO513,3.0,Classy product,The product is incredible in nature.... Just thanks for offering a nice deal for this product,2020-01-21 14:04:27,2020-01-25 14:04:27
