order_id,payment_value,payment_type,payment_sequential,payment_installments
5a87e8c67abd6328a86c6165a91a547d,648,credit_card,1,1
5a88502f6bbc1f8c972aa98c64830616,8482,credit_card,1,1
5a8860de5c94def4edfddc2f88880b2f,2337,cash,1,1
5a8a26a982045e5cd9d257b5fdef75c9,17280,cash,1,2
5a8a7f4c51588126be426fa3d099b828,16949,cash,1,2
5a8c964d59cf60933991dc8ebb88bfa2,7799,credit_card,1,1
5a8cbc60b032f344459aae65f0c01d26,38230,credit_card,1,3
5a8e12083eb7fe31e98674aee1f73269,6586,credit_card,1,1
5a8f325f70adcaee7b80d649a1f28876,11857,credit_card,1,2
5a8f3e078b9a03b9bb16baa101e1c0ae,6687,credit_card,1,1
5a9091e3b6449a23c5b751f426945acd,37563,credit_card,1,3
5a90df645c69ff1165894c2f2c11e1cc,13253,cash,1,1
5a93cebb38f427b7931b20739631c9fa,68886,cash_and_credit_card,2,3
5a9a47ffffcb78789debc0271980c57a,19337,cash,1,2
5a9f106e9db0c818cee0c5c4a5efb352,7447,credit_card,1,1
5aa07c882829a16d874ae4f8538504e1,4574,cash,1,1
5aa16b50755d8657183ae7ea1a74543b,5558,cash,1,1
5aa30c6fb7069f850d190ad8cbf80c20,5859,cash,1,1
5aa39cf65e06c33f4f504d708a90887a,6366,credit_card,1,1
5aa4778f637df7a41e0df0f10ee0f1c1,23517,cash,1,2
5aa53cb68b145aa3a28a529fd09f77ad,8817,credit_card,1,1
5aa709ad0b286644ffbb7c9aa6a1db27,7441,credit_card,1,1
5aa89bb7eb1a8dca4d70fcd37878c8a4,9475,credit_card,1,1
5aaa1fab54b179cb7c048131f1ea8f78,23539,cash,1,2
5aaba6681a3a926180ccd6ffaeaf6bd8,18593,cash,1,2
5aadbda0877e0d99ba07f785cd29c362,14149,cash,1,1
5ab00c62f565cf0916a6fc76adf016ad,32607,credit_card,1,1
5ab0f11d0dffdb3aa7084f276108fdfb,35191,credit_card,1,3
5ab13e692a7cbeb7e036c8d11e0d7e33,23116,cash,1,2
5ab1880595146abb553d7defb52b22eb,8849,credit_card,1,1
5ab25b72b77a59d1fdf22e49e2094b13,20839,cash,1,2
5ab6412ef2b60684cba4139fe9eff658,9237,credit_card,1,1
5ab757281ff67823b81ca9b6cfd13e21,10202,credit_card,1,1
5ab8c9146a69c23d2d92d7b5399705ce,11563,credit_card,1,2
5abdfb6d65a94da27f6cfb009d417f6b,15460,cash,1,2
5abedb82bfd5944d04bd7e074f189dba,13155,cash,1,1
5abf18d13baf7acb60e616f758d61928,1832,cash,1,1
5ac2db22c3a1a5c7d59208f225e41fef,10350,credit_card,1,1
5ac35c7287e56c2444bcdc43f142c0e2,4806,cash,1,1
5ac3fcbc8dcadd9d700bd4dea8aca74d,11269,credit_card,1,2
5ac4eee743a86a4f0d1b7ee150d1bb34,15956,cash,1,2
5ac5d1317f3d5cb2aafc061720b4ebdd,21716,cash,1,2
5ac5d690e12a26a84e1dc443d318e82f,7148,credit_card,1,1
5ac68a35d9480fc7de1f9b16df5d7847,11981,credit_card,1,2
5ac69d0f070172b49f4541b6dc1272c6,17830,cash,1,2
5ac7d4ec249ae27ce03841786cc6bc66,15298,cash,1,2
5ac82ecaa1e3713f2684dece00141c68,11865,credit_card,1,2
5aca16835e759ea6a7e1d4369d0ce451,1369,cash,1,1
5aca40f90bd2bb6a441b083a2e215d50,15488,cash,1,2
5accb23a030458bbfb5eb669903f05b7,11705,credit_card,1,2
5acce57f8d9dfd55fa48e212a641a69d,9580,credit_card,1,1
5acdf5459cd1a4cf55f54554391f0865,3919,cash,1,1
5ad066b6e468fcd60b0d871bfa99112a,12662,credit_card,1,2
5ad18603db1db0f10865419cd46d17d7,13061,cash,1,1
5ad3a75d349361186b25fceeffb7a6fd,7981,credit_card,1,1
5ad4c42b55f95ad02ba670fecbcd0540,34861,credit_card,1,1
5ad67427b38c94669fc35ffc73bce412,4995,cash,1,1
5ad6b16f8a1d20ec9eaf8f9340406f0d,13713,cash,1,1
5ad720f90855a1b905286d8a59dd0aca,23329,cash,1,2
5ad738a3ebe737918e4983345e1e02d8,9410,credit_card,1,1
5ad7d897998f9bab0176a1c82b7437ea,10667,credit_card,1,1
5ad82a9fb12ff34f8883ccfaddf3da4f,18351,cash,1,2
5ad85d28c59b651cb87335659a49f1cf,15039,cash,1,2
5adb5eb1fe82008e15f6eca420111c7b,14237,cash,1,1
5adb752a21287f421571ba1688dafa2a,10580,credit_card,1,1
5adb95fe0aa8a0d29d029194724df6b7,27469,credit_card,1,1
5adbe48c338c130733d09677efb8c0df,21015,cash,1,2
5adcbeb4d91610f3758024785c55d42d,25140,cash,1,1
5add03213ad417aab3988852ea890572,12163,credit_card,1,2
5adda4b39b5953dd97a6ddc8fa7aef68,17346,cash,1,2
5adea766ca8f3521f957b27154b09761,2193,cash,1,1
5ae255c95ad57c93f6b3a623b8b5505f,10715,credit_card,1,1
5ae3075070db2a1aff1e28c35a8e5628,10213,credit_card,1,1
5ae462adc9fc09ec40e8eb915cecb4ca,104115,credit_card,1,3
5ae50807e27aa5da76c61f26abd3a04b,8158,credit_card,1,1
5ae83f493320d31409a108dfd7aa5c20,8483,credit_card,1,1
5ae9bb819d9fe122f095fe919a408e17,10260,credit_card,1,1
5aeace5c1d1829eabacd16ce59404a60,9844,credit_card,1,1
5aeed29ddb185bfbd86f0a2d8a11c5e1,2667,cash,1,1
5af0d05071da235938c82eeee6f707c8,8527,credit_card,1,1
5af1697f659a5873ed7f793544b2b98d,8328,credit_card,1,1
5af2ccecee36c806f9dd2b49c3a8d09a,6444,credit_card,1,1
5af38cdf3451e948f042e40336b0082e,33966,credit_card,1,1
5af3f71ad6e8363e3d3a3818899d2d61,4977,cash,1,1
5af5569e61eae15d683a20b707882e60,14791,cash,1,1
5af5ca095ad252181b2d59519e3714db,15596,cash,1,2
5af72703d4208ea6a92351eb9806b4de,34782,credit_card,1,1
5af817dcc7682f13101dbdef134be4e0,10094,credit_card,1,1
5afac0b7cff137da6d13251afc7329c9,7269,credit_card,1,1
5afbfbc1d4f7235258bea4e37dcbf406,28314,credit_card,1,1
5b004e91449a77cd4ad0a10e8fdac668,8170,credit_card,1,1
5b0060ee75c02410928f7ca9e4632c5d,13653,cash,1,1
5b00e836f30ccd2096e07d70fc5712cf,9368,credit_card,1,1
5b02e3190400ea2755927d0ee0647d73,20360,cash,1,2
5b03a739e69fe70af9a396dd3c5fd228,14565,cash,1,1
5b03dc75d71e4a3940c88c4c9cdf6c2c,5068,cash,1,1
5b04efc47b042c9734bf6d5a67be3b6d,33185,credit_card,1,1
5b04f0ecb275afdd0e5d3f09ac07453c,6723,credit_card,1,1
5b05675d9f09a7f7f94f59caa0335c71,28106,credit_card,1,1
5b06c269c3a2b80e54708a2bd3ebebf7,15892,cash,1,2
5b0ae07059a9f7a0b52fd3b131c7dc73,15700,cash,1,2
5b10c1ea42ad4886a60a80796ed33b5d,13077,cash,1,1
5b113b47da093bc2cbbc7797aeee7994,3778,cash,1,1
5b11ad967b9d5763b6f2417944c07f57,6685,credit_card,1,1
5b11be6198779a98de48e7ad6ad1c941,11430,credit_card,1,2
5b1376fe61863fe3508011db309e35fe,2923,cash,1,1
5b139baf2eee4dee89f9d990dcc4636c,11740,credit_card,1,2
5b14a3d13762f195f8bcefc1c2eb767d,24661,cash,1,2
5b1629115cf38158bd2f439bfbb69d08,9343,credit_card,1,1
5b16597db46078bb77a52724f579a731,22522,cash,1,2
5b16a0b742790fb2d2d775808a9d54a5,18498,cash,1,2
5b181a5480a2873bf4689add4630e731,31425,credit_card,1,1
5b18b03607394168a3dd744501c2dd00,11897,credit_card,1,2
5b18e0708f150becd4334b9e3d79fbd4,2887,cash,1,1
5b19e6d8d588e5f729477c3df4552051,16877,cash,1,2
5b223cbcbd1c52a014fa6acdecb59ce3,6948,credit_card,1,1
5b244cf7290c20fb5ffbdefa2845cbf0,29458,credit_card,1,1
5b249d0d2a393d918ffae8d9de5dfb4c,30223,credit_card,1,1
5b265b1557d0d44a32df50b4fbf98c7b,36405,credit_card,1,3
5b26d9049a86fab0a83280e17de710ee,17444,cash,1,2
5b298cf66c6dc0f681cb4b104a799c5d,4986,cash,1,1
5b2b93888b6631e300170b0104f2608d,28835,credit_card,1,1
5b2c9910c96e7dec4dac98d009a43858,8085,credit_card,1,1
5b2e70f861de8953b06ea667adc2eb4e,2403,cash,1,1
5b2e79428198e5ce482f9ec1bd1014c3,16494,cash,1,2
5b2f8cfd2fc117b59e6a0247d77f07d1,12960,credit_card,1,2
5b305608c98ca66ced71cde019aba8e9,14967,cash,1,1
5b33463a5e3fd8ed5b6ad88d44edd316,29602,credit_card,1,1
5b362ea8f021e5d7e02100d4ae069424,58585,cash_and_credit_card,2,3
5b3a129d267d949715aa05716b21cc81,22437,cash,1,2
5b3a63257bc1c61c9dd42f9b52df223f,24994,cash,1,2
5b3a827693de8853bedacce89b3cc8cd,18980,cash,1,2
5b3eecddd7b10744360abfff7a6a74a4,38519,credit_card,1,3
5b4101f533b7c66611b649809ff634b1,25372,cash,1,1
5b4251adca774e23a1d0d74ae856a44c,9592,credit_card,1,1
5b431846416d0c400a970fee0d33b654,14814,cash,1,1
5b47fae4d8705a2c6e470bef311073e0,24980,cash,1,2
5b4877f25d0bb4b4a332dc22f773d001,7762,credit_card,1,1
5b48b14e0505d83666e7e938caeec89a,9980,credit_card,1,1
5b4a5c06f7c8192686f2792b0dafb785,23902,cash,1,2
5b4ac3ed0dfae10196fb525f4227ccf8,23275,cash,1,2
5b4b69da34150b8394c7788bf2e9f99f,17357,cash,1,2
5b4bb46d2cabe7e960a2b8bf70af105a,7059,credit_card,1,1
5b5000f42c9f7a3bd25a2199e7f9d943,7700,credit_card,1,1
5b5043f6dc2ed04c3956162d98ee4005,8657,credit_card,1,1
5b50a37bcb60ebf07ba7013df48b11c4,13687,cash,1,1
5b5144a746963b5eff535ab86fd72942,15777,cash,1,2
5b514a1a40e8cd51a1f35c2df28da032,19704,cash,1,2
5b5153bb02f4f2e953e5a87aa1cc8389,6340,credit_card,1,1
5b5270acff888d4eaf14966f98eabd54,19807,cash,1,2
5b5474feb28b0c13b0da3b019883a9c2,14910,cash,1,1
5b55ee8a50b508709962ccc9eba0de7f,112763,credit_card,1,3
5b57194733d4f66438a34574e9055b32,7929,credit_card,1,1
5b57e9de57b0d980b9a9049aeacc5955,8413,credit_card,1,1
5b5921eac7d583f6e674f87c9ff21664,35274,credit_card,1,3
5b5b301c2306435fbdcd698f1c3a5ab0,16004,cash,1,2
5b5ca75222f3aeb5ae3b27547d4d8792,25734,cash,1,1
5b5e27caef5edb9446df0a7c106285dd,7554,credit_card,1,1
5b6509178158833cfd66adceba26fd4d,16376,cash,1,2
5b663e8f6d7d1dd5c03c9fb203cb50ff,14696,cash,1,1
5b664e80ddc573f779bc4b33c7a457ea,13398,cash,1,1
5b666d7076734a6485176d2f3255804d,40397,credit_card,1,3
5b67d5593db6802b11d266e3c4d0e0b1,14459,cash,1,1
5b685c100fca33dd8aabfe1e6fb0d62a,7842,credit_card,1,1
5b686ee96f05cb6987dda1919ebf2bdf,18038,cash,1,2
5b692807e221c46e094e3df969f0eaf5,24275,cash,1,2
5b6ceef2a759462c5010f414622dd1e9,10850,credit_card,1,1
5b6d41acb7c2e60bf82df4d27888b501,665,credit_card,1,1
5b6e82f76cdae6678ce541e6f72c9b01,11873,credit_card,1,2
5b7078954da6923760467cf39ac91bc0,23180,cash,1,2
5b71035c88f2a3897eb7f0f73edb3f33,11130,credit_card,1,2
5b71dc5aa10d933a7c579eadd1da1894,7316,credit_card,1,1
5b72a0a59eaf0de6502b2959810e3dd5,9989,credit_card,1,1
5b767b3bdf9b75abf789c32a244105d7,5056,cash,1,1
5b7687ff6fc51511eec02492c8169ff6,20340,cash,1,2
5b7a9a3c182d3c773dfd622600c5d0a8,19717,cash,1,2
5b7c6dbea3e21dc6314451ed73907c0c,28102,credit_card,1,1
5b7d2a6611386be3d67fd8d48be91f28,12302,credit_card,1,2
5b7ffb8d013b6d0b4ae7a8f454fa9bd7,14070,cash,1,1
5b800317354eb792a46abe15d89f7e80,19448,cash,1,2
5b82c22a00fe66ed0c0802552bc2d8dd,16604,cash,1,2
5b85161bbdf02ed28bb2bac6db1e87f7,15173,cash,1,2
5b85d25b6c241ebdfc09b3300a7af668,14304,cash,1,1
5b87678fe5651f0c1e5ee9bb16108947,27586,credit_card,1,1
5b8b540b5934e4af4790f609af380cf8,7353,credit_card,1,1
5b8c38123823347dea1d23abd2635c21,13514,cash,1,1
5b8c60dba179499a7eba13bcd9131415,19904,cash,1,2
5b8d793745f3ac9e033f77ff0f8ea88c,3696,cash,1,1
5b8e4e84a2e2822c4a1e704ef4b20f92,4158,cash,1,1
5b90b7cd9f630bcd19a1c11018344276,8505,credit_card,1,1
5b93109649fd0855758bb61ef5fc3d37,31139,credit_card,1,1
5b939ecc014a32ab25d16b70ffdb0426,33237,credit_card,1,1
5b944386c869819d045c1388bb686124,3853,cash,1,1
5b96009a71dc5fabbf4c35fd228e8863,21847,cash,1,2
5b9714d8a4016e5add108c3ebb3c21a5,5337,cash,1,1
5b97959bc8102d72edcb01bdb5a0e9df,12401,credit_card,1,2
5b9a1d812c91401093d659b221e17971,18926,cash,1,2
5b9a7fae2bc9ceadc539d174314bd4a7,14014,cash,1,1
5b9b46528e4b091b07263899854f79f2,13376,cash,1,1
5b9da43787a1ee10dd9c78432c3ebd82,16020,cash,1,2
5b9e9502eca103a28ea22a94c65e3950,35928,credit_card,1,3
5b9ec93a929c3ac36c58426030b286c7,10178,credit_card,1,1
5ba14648d0bf31758b80a144887e42ca,33446,credit_card,1,1
5ba26bd7bec8bcaefb758d03dee88047,9009,credit_card,1,1
5ba2971983dbd7066539c01bcaad029d,14550,cash,1,1
5ba2ed250b6f47416b0a787bd4deba63,10051,credit_card,1,1
5ba366f795902a0675d37d1dc4f0267f,16805,cash,1,2
5ba3cea9dff7fe43cd56516ba1390ea3,15522,cash,1,2
5ba66b05da23d680e9f6ab20a3ae5bc6,7466,credit_card,1,1
5ba66d346be6e2116fed589d3d644346,28348,credit_card,1,1
5ba762b97f85520fb7d3376a66b02287,13590,cash,1,1
5ba8503668408d9c4b89795726cb7f4e,16214,cash,1,2
5ba96da244b3eb9310e1f91bc3c6acff,23423,cash,1,2
5bacbd9f42bd029c3a296501224e193e,1500,cash,1,1
5baf114f7f5f649d16ec1bf3cf78279b,16900,cash,1,2
5bb2ac7aebe3947d94881867c1bb4056,8709,credit_card,1,1
5bb491640adff4bab2c01c5125e2c8be,4695,cash,1,1
5bb5e53b117f231e116d1ff1f530c8ce,21629,cash,1,2
5bb67bb01ea5cb177b047ffe340c5c3e,3185,cash,1,1
5bb6be5ac31d6ab742083dec19b729c8,13216,cash,1,1
5bb7a11eb58ffba1a56c37d59dc1f1ec,18448,cash,1,2
5bbb9f480d85449ab94a389f7cdae20b,11232,credit_card,1,2
5bbe7f112bd14e57a504dd0fd237e362,8456,credit_card,1,1
5bbe99cfacba17ac9fbfd3b9c873f41e,16367,cash,1,2
5bbefc7681fa8a2100a3703fe4b9c03d,4689,cash,1,1
5bbf075632367fb4969495a3669cb637,7245,credit_card,1,1
5bc26c6e994c1fd9edb9e324ff85dded,13925,cash,1,1
5bc2858d960c9a5452d2f76492bfd948,17610,cash,1,2
5bc2a7b8f0817443a86b69461e742cc9,16506,cash,1,2
5bc3c1d26ebbefdc9c1443781a92aa52,2582,cash,1,1
5bc488a3de801a774218a89c00b5db30,11354,credit_card,1,2
5bc73b0c41be139e802a0e8f361713db,18732,cash,1,2
5bc78a286b07fd8ad2198daf226ec008,25958,cash,1,1
5bc9327cbcfa76ec35110bc7c73c9fe6,5712,cash,1,1
5bcde4ca8f0878aab60dc18cc310fa4d,21878,cash,1,2
5bd06bab48e0423fc35d1c236d48a6bb,24576,cash,1,2
5bd1a9bce151c7b6f014c44d3bd1dd08,19833,cash,1,2
5bd233924f0b9c52492bd5a92e5ab2d3,11226,credit_card,1,2
5bd39e6a06371941eb585cbe79b41efc,14236,cash,1,1
5bd56b595a9879fb7f67ae6253450883,5099,cash,1,1
5bd5cb539a3f28ce071d1b269f342f0b,14515,cash,1,1
5bd66069fada7fd89c98b9a329d9737c,7392,credit_card,1,1
5bd9862e9eb167d733096279f6b353ed,22449,cash,1,2
5bda85803d5b100f4a2c1aea2f89c40d,11166,credit_card,1,2
5bdb0867cd3ddd505f79a2fc7b2d315d,16530,cash,1,2
5bdb1effd4c3c8074b27522b4f0f7af2,27623,credit_card,1,1
5bdc8e61065c6a340cb4a89376bdac89,13391,cash,1,1
5be0a4b3c5edf92cb76efb03c61c2474,6714,credit_card,1,1
5be2326ca192b2612fd8d601f3981dca,14986,cash,1,1
5be3372596502bec6eb23cf7c68c1b9f,27183,credit_card,1,1
5be3afe5bff7f589f89e10c9d3951b3d,23942,cash,1,2
5be61c2985384bfd881d4463c25ee652,12144,credit_card,1,2
5be6381ed661b90ec9f7cfe2b7042955,17759,cash,1,2
5be6e9f87bc75b1fc82974ba71ba94f0,8753,credit_card,1,1
5be7f054903b5a91262819cf4fd538d9,20610,cash,1,2
5be7fcdba040de4538c9bd6fc2447973,23429,cash,1,2
5be887c26e086c8cc169b70cbc9afadb,15923,cash,1,2
5be8d4719fe2e3669e2d07dddf3b6b0c,51037,cash_and_credit_card,2,3
5be8e1e5d0ed823d38d05d5b7cce9581,20281,cash,1,2
5be9662cf57b643907e692632ff63fdc,22616,cash,1,2
5be9af49f40fc3bbb1c3c8aa5b7d8ee9,16509,cash,1,2
5be9f28716d41efdbdcc2a0d0907c71c,15206,cash,1,2
5bea5dd69875b9ab8df73e12126a939e,21566,cash,1,2
5beb64ae1902fb292d8148537bc85808,8775,credit_card,1,1
5bebe39740e4434a58d1fead1a4d854d,4988,cash,1,1
5bec4a58e5df698e8602c589435a8ea5,10248,credit_card,1,1
5bee1275a1f504f2f52c69e8a0533a2d,23004,cash,1,2
5bf19c7e8991698d4f0f3430da7e57a6,16117,cash,1,2
5bf1e013121cccb5a168c91859a243e7,1368,cash,1,1
5bf1e6094b4bf3d73daa1bf1c22a0eda,18621,cash,1,2
5bf226cf882c5bf4247f89a97c86f273,8477,credit_card,1,1
5bf2faa0ca6a4d0baff82907f7495f79,12289,credit_card,1,2
5bf4e4543e94063b0fa469fd3a46e319,5285,cash,1,1
5bf6c9724af62e7a1e32bd52dcbd1e56,14033,cash,1,1
5bf84aad38881827341f99a74df1b2be,68278,cash_and_credit_card,2,3
5bf9c5ac7dfc2d9cc6911038a0864fbf,85055,credit_card,1,3
5bfad1932352fcd447ddb67c215b5552,21372,cash,1,2
5bfce111a3fc0a622ab552626165ab2f,21867,cash,1,2
5bfd0cddafa5fbbaa95429ed5577be6c,2034,cash,1,1
5bff01e3dff7247fb0b9e27535303846,24282,cash,1,2
5bfff93bf1a78cecbf645fe86513ad0f,9494,credit_card,1,1
5c0020b504a0fe54c58f9135380f6e6d,4180,cash,1,1
5c0280d326d1539788f7c577cffdd642,8436,credit_card,1,1
5c05ba7b96e7ea5014e1eda4953778c3,15041,cash,1,2
5c0623ce8050c2cddeec3575bfbe0a53,13648,cash,1,1
5c084318cff126cf38e30fe940ea2fbe,17211,cash,1,2
5c08ed25ee3f139b35a21c0c12944802,15809,cash,1,2
5c092582307d1169e1a475648c90003f,10876,credit_card,1,1
5c097b2906957e90e5958008194041ba,19859,cash,1,2
5c0d142e02002952ffe6ae4db1b02baf,17579,cash,1,2
5c0e380378173f527a28ef4ee84cd65f,2406,cash,1,1
5c0f36da2753c3794d51c7be947e5843,20326,cash,1,2
5c0f9e92224d151d9d5af8d7085ff06a,9485,credit_card,1,1
5c11e238c0563cab5491de26eb68f99a,8797,credit_card,1,1
5c12a7dbc8a84fd45bcd6c752b0f39c7,5586,cash,1,1
5c12f254446ca6ab5edd195f6ca79d22,3295,cash,1,1
5c12fa0af04c822b40b15db1dda45745,8121,credit_card,1,1
5c1995c020e0a3b2b23152b3fcfcda76,21361,cash,1,2
5c19d00272c18f09c4f60adb930a7a38,15425,cash,1,2
5c19e256f5972c1dc427a1a1f9940a3d,20960,cash,1,2
5c1a1b1497c648a90f29778a4fdfa2f3,9444,credit_card,1,1
5c1a7adae63c3dd38c445817f9947cf2,14475,cash,1,1
5c1ae756614f9d0fabf5173af5c9e55e,18286,cash,1,2
5c1cabc415efcc828343f3b4b284b026,24015,cash,1,2
5c1da208717de55192c6556da7d1f0c1,27636,credit_card,1,1
5c1dc3166a68eae4b915e66bd625fd10,7306,credit_card,1,1
5c1f2bd7eff419c165428371164d750c,11942,credit_card,1,2
5c2049caca936695cfa43805ebe7d8e3,6603,credit_card,1,1
5c26d05602b6bf6463faf31fe5031c1c,17635,cash,1,2
5c26fc72dfb3f4ee72fee72d193d62a5,18680,cash,1,2
5c28fcfb4e50a56899353fd6f8609f42,17562,cash,1,2
5c2989919c369ef67197ecb7a2e4c4ba,34421,credit_card,1,1
5c2a89b532544cedf5069013231f0c8e,38728,credit_card,1,3
5c2b38dc10cf46a3224f46dba893d26a,18531,cash,1,2
5c2bbf0c34b51eec1e79c0d7ef81f86b,7603,credit_card,1,1
5c2d1d55c31db1cbe069dc9b6454b897,13938,cash,1,1
5c30ac49014e51744e821a352437d1ca,17510,cash,1,2
5c31daa6b8fe52296b49b6776c8d2749,16027,cash,1,2
5c31e5b017666e9ab6531ed55b5f87dc,21005,cash,1,2
5c3478406a9223b2b32d6ab8e0334441,17250,cash,1,2
5c36bfa841c242e151f81825303d9591,17132,cash,1,2
5c39ea77aeff2cf75f3eb07b78d3c13c,4053,cash,1,1
5c3c60aeb481f5e8ca0598d6f3d6ab39,22626,cash,1,2
5c3daac471748ba7152bf6760e8c12b8,22190,cash,1,2
5c3ed80bbf87273549529ebc6a45650d,22287,cash,1,2
5c3f34d1746b84450b26112f62f6419b,4606,cash,1,1
5c3fbb4009b158eb4cc91a0c6747ebfa,5355,cash,1,1
5c41c8b1cb46ca2a7fdd390e960d9ade,1674,cash,1,1
5c4403d7ab65e1b28799e3697afd79d0,14573,cash,1,1
5c455e9a6d56d30c1652aea99d744e5c,7687,credit_card,1,1
5c486eb3b7347dd7ae1661ea6e8216be,2982,cash,1,1
5c4a0229b56d3c41da2609ef3f048293,19123,cash,1,2
5c4a271f7f9f414a55eff14221369bf9,21080,cash,1,2
5c4b6f896e003ca0b2a00ac3d1124822,18235,cash,1,2
5c4c16f0db1537d3ef9e718f12dde7c4,8647,credit_card,1,1
5c4ddbfa718a93f4b6b964b9e19472df,9304,credit_card,1,1
5c4e2e5f4cf06bd28d6020ea2afc884b,7877,credit_card,1,1
5c4e6dc9331f62136e1d51c2af608af9,3102,cash,1,1
5c4f206f887c5afc6acb306477d65807,8046,credit_card,1,1
5c5177333fb1fce1f4bb65868988f204,110538,credit_card,1,3
5c52dc3b81ce140a01f336a2d77a91e7,23287,cash,1,2
5c533da06d7dfe10d9d44dbcc8bdbc6b,24830,cash,1,2
5c5498d2fc63858d7ce6ba37c49bbbb4,15837,cash,1,2
5c54f727a59912aa9d995d04a4fa2e83,9594,credit_card,1,1
5c56c7880cf0e335803dca7a7605b5a4,18367,cash,1,2
5c582483eb0e06d5cf970b645fe51c58,7439,credit_card,1,1
5c59770bf04560b62d68aaa3d7570fed,27097,credit_card,1,1
5c5a4d0be78ff48f67dd7f81fd56d905,11131,credit_card,1,2
5c5bbd6db76559427661810d806bae25,12676,credit_card,1,2
5c5e60b90539d3fdf6ea923f19567ee5,1896,cash,1,1
5c5e8bf7719ca2cdd3e2950cefe0d1dc,17643,cash,1,2
5c60e286915180fdddc17760d914fc1d,8361,credit_card,1,1
5c617dfa96b6fe84f28fcb382042b3a3,8331,credit_card,1,1
5c63162ff15f6e39ca02c3dbc82ecf65,9752,credit_card,1,1
5c63934e8c852eed7a35438847d210c0,17727,cash,1,2
5c65f6e8b3825aeb9c088dc89edec2e5,13802,cash,1,1
5c6684343f4ff2229622ce4745a49788,28141,credit_card,1,1
5c66f20dd109b39605119d5627d6ccff,15483,cash,1,2
5c6716058d09c774a733e192b5573e96,7420,credit_card,1,1
5c673b6f0d8e4e50fabaf4428fd2f944,15796,cash,1,2
5c69ba235cf7367ca4d4c38d8492ffc3,31276,credit_card,1,1
5c6a84ff68eff6e372bf9529b864e4aa,15025,cash,1,2
5c6c22a0e96822517dd3c5ee6cd1fbcf,4842,cash,1,1
5c6c792766bc857e0b5b1d22c5a963e7,13380,cash,1,1
5c6e2b3612d27ef59e6a4a062b8d6cda,18256,cash,1,2
5c6f08e3231f7cff6e6853e225cb7eef,40293,credit_card,1,3
5c6f7bb0fd181620de8ef994024ef461,5298,cash,1,1
5c6fb1efa6d074731c88c7209909b511,5043,cash,1,1
5c70dd56919e4ecb33f8d48067944b48,29466,credit_card,1,1
5c718680646ca12b84c0a2444a419672,7819,credit_card,1,1
5c71e221fbfe172146d1ded47bf97fee,8945,credit_card,1,1
5c72a1e93e4f43b00cde64df569c2155,9343,credit_card,1,1
5c78dd4658f7e317f7e2b71fe2abf783,5322,cash,1,1
5c78f2a82781176defcf7f019892d324,13753,cash,1,1
5c7932e52b3c1515dbad06328d81d6fa,23630,cash,1,2
5c79b8c0c788c246d099ed0ac689359e,4595,cash,1,1
5c7ec55f4ff082a66c4ed58a2634af16,5158,cash,1,1
5c7fb4191236c0b1404e9e97af9691c9,6877,credit_card,1,1
5c8016724722d7906a7e8cfa22d7727d,8295,credit_card,1,1
5c81ecc71f66f9a6aef23cc998bc47bf,13055,cash,1,1
5c821b37fad60b510aec78ab1883a584,24484,cash,1,2
5c83723b6467f6729e47c640005cd148,13106,cash,1,1
5c8559daea91c2b9b7e8d8aaa73d640c,8391,credit_card,1,1
5c85debdfc8ce1c52ffca18216568be9,10301,credit_card,1,1
5c87f97c103f08f9cd977b07384a3fd3,11236,credit_card,1,2
5c8b799d9e858d7af25f956df90a88a2,5558,cash,1,1
5c8cd93d3a115eb002c7d3c40ab4fe36,33563,credit_card,1,1
5c92503c98d68728d4c409d18b268c31,33953,credit_card,1,1
5c92575d54d9782d6f943b342d27646f,8685,credit_card,1,1
5c932e0a181410b67c77daaed30991af,4240,cash,1,1
5c94ad4e194c0e6794688a9d2b9ea94b,14281,cash,1,1
5c959c1b3e28ba4e981471f98941585b,10588,credit_card,1,1
5c9657078bbc1c0b67c071d651331b9d,12016,credit_card,1,2
5c9662fcebe9b346457f1a2b7465e1e6,9022,credit_card,1,1
5c966af20bdad2fc92140be537e76912,7121,credit_card,1,1
5c9730fc4a417f9c52b34577a35157bd,7856,credit_card,1,1
5c97cc0de518333940b05d3c09558004,14153,cash,1,1
5c98b0371ccabb3658a8094d57525994,11865,credit_card,1,2
5c9a0939b9e4b6d310a738b443bd44e2,8260,credit_card,1,1
5c9a09fd2021bf429b060aa68282c87a,16921,cash,1,2
5c9ef82c5db4b1a72d24609ec6779955,13932,cash,1,1
5ca29c3c00080a507890c89a0323f06d,16562,cash,1,2
5ca576efef06ad46cc98cb34e358ba42,10867,credit_card,1,1
5ca60cc1a00a1d2f3090cebdd57c696e,6841,credit_card,1,1
5ca67c75fe0b43ebc7ff9e3711b44162,5100,cash,1,1
5ca6e3104943fbdece60227010cfd979,12902,credit_card,1,2
5ca72127d08b3d3f738b04a1bf46b5e0,17902,cash,1,2
5ca8f6d85ddd134a1a7fb558f60bf4d6,6724,credit_card,1,1
5caa8760b7cf9282010fa67a60dffff5,9981,credit_card,1,1
5cb250586dfd9b6c6eedb8fa2dec723e,24990,cash,1,2
5cb2e7396780669f8f84f6c2fc3c52a4,11769,credit_card,1,2
5cb2fb75350ea85361db1b3b7bd2495c,9159,credit_card,1,1
5cb47274e256db548371bc1cd39f1bae,21754,cash,1,2
